,Unnamed: 0,tripid,tripstarttime,tripendtime,pickuplat,pickuplong,dropofflat,dropofflong,pick_zipcode,drop_zipcode,pick_ca,drop_ca
410,410,5a3f6adb766005e99af94294576496d4ef5bdf88,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
411,411,a3ac52065e4f79749b91e65c1784e9a96ea0dd53,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.95358213,-87.72345239,41.80908443,-87.63242452,60618,60653,AVONDALE,KENWOOD
412,412,650f5a7d83cf5c56d14672f082b3fc095742c837,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.9850151,-87.80453201,,,60631,IL,NORWOOD PARK,
413,413,cd182fd76f44548efce3d2e309ad9437fa9f77de,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.89960211,-87.63330804,41.87886558,-87.62519214,60610,60604,WEST TOWN,LOOP
414,414,93fc716b8f4e9a7d92d895c231868b9e9e3a9c55,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,,,,,60666,IL,OHARE,
415,415,cab602d761f905f89571a66362676afe6b61bbee,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
416,416,01a559e8601a5b179c87f18c5ca9dd9d28448404,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,41.87400538,-87.66351755,60018,60607,OHARE,LOOP
417,417,85c8d3c3586388fe12e0ae92ec5aedd2f10b32fd,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
418,418,223643392561ec2d4e969f25fd3a8b595787fc3d,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.87400538,-87.66351755,41.70658788,-87.62336651,60607,60628,LOOP,WASHINGTON HEIGHTS
419,419,7862f911cc143193faaa8f869ef49d230f3a2628,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
420,420,5033b060316ac93f7659672ecc9557152b79cc3d,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.79259236,-87.76961545,41.90120699,-87.67635599,60638,60622,MIDWAY,WEST TOWN
421,421,c3900ff7de9d0b8938f617682831df3c79550add,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
422,422,977b4ef1201665585fa561373e258f8844af61a7,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.79259236,-87.76961545,41.89960211,-87.63330804,60638,60610,MIDWAY,WEST TOWN
423,423,ec45cd54c493c452a4d22284d4f7f4a424b6d931,2021-10-31T22:45:00.000,2021-10-31T23:45:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
424,424,1c9734cf67d262430950fd593b56cd0a61f4db21,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.92268628,-87.64948873,41.87886558,-87.62519214,60614,60604,LOGAN SQUARE,LOOP
425,425,46d4cf4a6df383793f0e2132643d01d5f61158ba,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.79259236,-87.76961545,,,60638,IL,MIDWAY,
426,426,61a1fa06f0c176e2470d84dc67d56cb7b33bdaa6,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
427,427,0bf08fcddf158a0b0b4d40c8928a102ea065b2bd,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.98026432,-87.91362459999999,41.87886558,-87.62519214,60018,60604,OHARE,LOOP
428,428,ce016e7780bd728c1b1751977bf9c3d12a59d2ae,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.79259236,-87.76961545,41.85718386,-87.62033462,60638,IL,MIDWAY,
429,429,398a7a858f533f9db0f052a8b1b2045918af02b5,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
430,430,413833ba391ee7077353c80fba531fa88180feec,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
431,431,daaa128f2c995d27e35633601fb84caba7aa3e0e,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
432,432,29762039c02dc3f0848df337a20c6dbe64243772,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.79259236,-87.76961545,41.9442266,-87.65599818,60638,60657,MIDWAY,LAKEVIEW
433,433,8a17dd4f40538c2ecbc0bb4781c20273e4b4b9cc,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,41.97907082,-87.90303966,60666,60666,OHARE,OHARE
434,434,51493ea6728ec36862c00d44e3e8e0722566b457,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
435,435,e36a90223926e09811ae8ca5c9231e5d0bae4cd7,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.89960211,-87.63330804,41.87886558,-87.62519214,60610,60604,WEST TOWN,LOOP
436,436,c0b7fdf19cfe49910f38674824ad78cf61f54bf7,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.89960211,-87.63330804,41.9442266,-87.65599818,60610,60657,WEST TOWN,LAKEVIEW
437,437,9325bf5875f2fd91c199b94fd94b31360a9a34c3,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.89960211,-87.63330804,41.79259236,-87.76961545,60610,60638,WEST TOWN,MIDWAY
438,438,d749f56088dd78d6915ac2cfd2cfcf359744d64b,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.79259236,-87.76961545,,,60638,IL,MIDWAY,
439,439,06bfd98cf7018aacbd45320f78993f935bddb03b,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,,,,,60666,IL,OHARE,
440,440,e9d52831e53381488af9853ca408a0a77b01fd48,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,41.97907082,-87.90303966,60666,60666,OHARE,OHARE
441,441,234de54536a6135f0184de51ca9b3372e397418a,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,41.9442266,-87.65599818,41.9442266,-87.65599818,60657,60657,LAKEVIEW,LAKEVIEW
442,442,1fc1ad737f89f9363b7abe2ba0b6f68aab26a9ff,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.98026432,-87.91362459999999,41.87886558,-87.62519214,60018,60604,OHARE,LOOP
443,443,5be8363365af35868d1f13554b5cc637690c24fe,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,41.89207264,-87.62887416,41.89204214,-87.63186395,60654,60654,LOOP,LOOP
444,444,8064c753c8ed6d07553a54df83233293d253ed16,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,41.9442266,-87.65599818,60018,60657,OHARE,LAKEVIEW
445,445,933ddc885b4c2d74fc5eebb2582d1eccf23b20cc,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,41.87400538,-87.66351755,41.87886558,-87.62519214,60607,60604,LOOP,LOOP
446,446,ce571558a475fc35b7cb3351dcef84ed96f1cb49,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.87925508,-87.642649,41.97907082,-87.90303966,60661,60666,WEST TOWN,OHARE
447,447,30c32cd86cac645f429befc01ad7f6ada86e20a9,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.89960211,-87.63330804,41.92268628,-87.64948873,60610,60614,WEST TOWN,LOGAN SQUARE
448,448,611a285b32054b90a6726389f3ec3da9f555280f,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.78599852,-87.75093429,41.85934972,-87.61735801,60638,IL,MIDWAY,
449,449,08381b7314eccf852732cef0a3abf415a5fad5f6,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,41.79259236,-87.76961545,41.79259236,-87.76961545,60638,60638,MIDWAY,MIDWAY
450,450,a8b7ca98d3c9f7ae1da6bc30a3a5e4f67d6bf0ef,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.87400538,-87.66351755,41.87886558,-87.62519214,60607,60604,LOOP,LOOP
451,451,b3c85b79e3d6c1f6463901e4db4cac5840313e24,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,,,,,60666,IL,OHARE,
452,452,ccd9761a0532be08ba44302bdb0100401eb5cd14,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.9442266,-87.65599818,42.00962288,-87.67016686,60657,60626,LAKEVIEW,
453,453,73b7393f769c24be5a2370d4504673d49b3798d6,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.9442266,-87.65599818,42.00962288,-87.67016686,60657,60626,LAKEVIEW,
454,454,3443c1de4c1a72a99a922ab993dff5da42847efb,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,,,,,60666,IL,OHARE,
455,455,7224dbcad5b484c9372ac58f63b358be7ba5f837,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.79259236,-87.76961545,41.89960211,-87.63330804,60638,60610,MIDWAY,WEST TOWN
456,456,2600883a79edc78bcfb5d9d83e8e86f5bb50b0b3,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.89960211,-87.63330804,41.87886558,-87.62519214,60610,60604,WEST TOWN,LOOP
457,457,9b4342275d0ea8c6a848cfc9880d73ab4075dae6,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
458,458,9d0ed262c2eb3136720c30f127661c6a51a344da,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,,,41.98026432,-87.91362459999999,60666,60018,OHARE,OHARE
459,459,19ad7cad2e979532374a0b8914fd7d42ecb813b4,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.92276062,-87.69915534,41.87886558,-87.62519214,60647,60604,LOGAN SQUARE,LOOP
460,460,a5e79303563c37dd68fd59f572120f3e7e558841,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.9850151,-87.80453201,60018,60631,OHARE,NORWOOD PARK
461,461,72220f68ba183b2bb9b56c05b0d8b9f89a115535,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
462,462,bb9814ea3c4268c898af14ad38fc4a7512c9b656,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.97907082,-87.90303966,41.85934972,-87.61735801,60666,IL,OHARE,
463,463,d69716b1c79a0833b2031fd938e208e13ce2e1f3,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.9442266,-87.65599818,41.89960211,-87.63330804,60657,60610,LAKEVIEW,WEST TOWN
464,464,ceecb35b85704a55f73a297503f849e307bb6646,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.70731145,-87.5349029,41.81294894,-87.61785968,60617,60653,EAST SIDE,KENWOOD
465,465,a1b2009fdb160beaecc8f2db44e40bc0a91aba52,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,41.79259236,-87.76961545,41.87400538,-87.66351755,60638,60607,MIDWAY,LOOP
466,466,199e1005a8ec84746e52ccf390ba7f73bb9f1be0,2021-10-31T22:45:00.000,2021-10-31T22:45:00.000,41.9442266,-87.65599818,41.9442266,-87.65599818,60657,60657,LAKEVIEW,LAKEVIEW
467,467,746cd2d14451937128c997360d11321c08b2a288,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
468,468,395a6691fb7e125d255d66752742901351d3630b,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,41.9442266,-87.65599818,60018,60657,OHARE,LAKEVIEW
469,469,2367c29f534092dfc6bc4a57970f8f410f3eabce,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
470,470,51a215591138a6aca8536d2481d087d9f9a94470,2021-10-31T22:45:00.000,2021-10-31T23:15:00.000,,,,,60666,IL,OHARE,
471,471,4383c4bd95f953c834cc6f5eb5fa1ca80da9130b,2021-10-31T22:45:00.000,2021-10-31T23:00:00.000,41.9442266,-87.65599818,41.89960211,-87.63330804,60657,60610,LAKEVIEW,WEST TOWN
472,472,74631c0bd58d1e74280f4b6002172ec093ced5bf,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.89960211,-87.63330804,,,60610,IL,WEST TOWN,
473,473,fb42f9057656630b6c2b0540c9db1cd218d21f17,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,,,,,60666,IL,OHARE,
474,474,dd1d534d83448e5999d28a25bd5c47f7a4b3efbd,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,41.97517094,-87.68751552,60018,60625,OHARE,ALBANY PARK
475,475,74adc8685d5eaf98276e9bc6c21937dac5ed9512,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.89960211,-87.63330804,,,60610,IL,WEST TOWN,
476,476,8cf698c3a56726cada90c22b4e443c6089fffd17,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.89960211,-87.63330804,41.87886558,-87.62519214,60610,60604,WEST TOWN,LOOP
477,477,93566f57410b47b48dc96877125a581622b29262,2021-10-31T22:30:00.000,2021-10-31T23:15:00.000,41.87886558,-87.62519214,41.83511799,-87.61867777,60604,60616,LOOP,ARMOUR SQUARE
478,478,5f58eb4ce6472d5e4486a8cdb43341ef1cbb3fe4,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.85718386,-87.62033462,60018,IL,OHARE,
479,479,7088c7375ce8f79cff5bfc800699040cd9debf2b,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,42.00157103,-87.69501259,,,60645,IL,,
480,480,b3476967e738a8e0aeff4c9684d1d3dababe0276,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.9442266,-87.65599818,41.9442266,-87.65599818,60657,60657,LAKEVIEW,LAKEVIEW
481,481,d8ba125fce1cf73329de33cabb198c6d61442621,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
482,482,6cc1bc9c1512f50c9dc472f908e7d2d3da47ff49,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.79259236,-87.76961545,41.81736621,-87.6988608,60638,60632,MIDWAY,ARCHER HEIGHTS
483,483,85b40d3cf70a2977dd2bbfeea0b51447875c8bfa,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,41.90026569,-87.63210922,60666,60610,OHARE,WEST TOWN
484,484,650be8566ef4e7639d701c4f9305079e3b33a9e3,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.9442266,-87.65599818,41.9442266,-87.65599818,60657,60657,LAKEVIEW,LAKEVIEW
485,485,9567de0fc0085d302710914b8c021a35454f0cba,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.79259236,-87.76961545,41.76977806,-87.72692984,60638,60629,MIDWAY,WEST ELSDON
486,486,53b3ea4822da087afd7dd9bc5d95e6f2fc110c0a,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.79409025,-87.59231086,41.89960211,-87.63330804,60637,60610,WOODLAWN,WEST TOWN
487,487,8e5bf6fb308efc3004f57d35d9e439590933d9d5,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.87925508,-87.642649,,,60661,IL,WEST TOWN,
488,488,d400c6418578e0afe35e8dd63e1ecd77920eba88,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.9442266,-87.65599818,41.89960211,-87.63330804,60657,60610,LAKEVIEW,WEST TOWN
489,489,fc0f55618af40b4997ccaf416065cad57e18be17,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.79259236,-87.76961545,,,60638,IL,MIDWAY,
490,490,76e1757bfaf7ffab6e59b18e1c220914e1d79564,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
491,491,71679d39df39e9912546ef36b7acae7153ea83b8,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.90120699,-87.67635599,41.90120699,-87.67635599,60622,60622,WEST TOWN,WEST TOWN
492,492,96e9cd5de568d2ac1ca2e9504db860e91c1e3306,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
493,493,6dc5f9f392cec40c2c1d6c7e775be78f92646fde,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.89960211,-87.63330804,41.92268628,-87.64948873,60610,60614,WEST TOWN,LOGAN SQUARE
494,494,0734de7e72cfb1a7042f5b99f693aae49c5ef259,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,,,41.89960211,-87.63330804,60666,60610,OHARE,WEST TOWN
495,495,cccded1dbef06207c82cdbeeb2e37df76b42e482,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,41.9850151,-87.80453201,60018,60631,OHARE,NORWOOD PARK
496,496,c02310fbac3a0928f7273f210e55f352e3f3c25b,2021-10-31T22:30:00.000,2021-10-31T23:15:00.000,41.98026432,-87.91362459999999,41.7632468,-87.61613411,60018,60619,OHARE,AVALON PARK
497,497,eadcdd5d3d952883efd2bae5022267fc95651dba,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,,,41.98026432,-87.91362459999999,60666,60018,OHARE,OHARE
498,498,9ff1b731a84641423c2f49f2bb6879f04269e587,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.92434708,-87.73473975,41.92434708,-87.73473975,60639,60639,LOGAN SQUARE,LOGAN SQUARE
499,499,9fdc61e9d21f8814db518d5ae1d32c49be1ffe5f,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.9442266,-87.65599818,41.92276062,-87.69915534,60657,60647,LAKEVIEW,LOGAN SQUARE
500,500,fabcd9c1d22129c6bb45390d046a0b9ea4b902e4,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.89960211,-87.63330804,41.9442266,-87.65599818,60610,60657,WEST TOWN,LAKEVIEW
501,501,5d7d3a0f552df0f8008497123b04bd4535d2cf92,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.92276062,-87.69915534,41.986711799999995,-87.66341641,60647,60660,LOGAN SQUARE,EDGEWATER
502,502,886bd12c296dc238fc03553e022d0722f7c378a8,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,,,,,60666,IL,OHARE,
503,503,d5f0c3ae657e78d6c94ff268e85eface3bbb3d6a,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,,,41.88099447,-87.63274649,60666,60603,OHARE,LOOP
504,504,06b8ddba481140810a28c12d61efb6949858ace8,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,,,,,60666,IL,OHARE,
505,505,9a7d1ad6d4992fff180728d8352a159490429333,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.98363631,-87.72358319,42.00157103,-87.69501259,60646,60645,FOREST GLEN,
506,506,073998628f8644b686573acf857ac39221866c81,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
507,507,cd3cdecd7e2c3e2655baf553511ac72b9d719a20,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.87400538,-87.66351755,41.87886558,-87.62519214,60607,60604,LOOP,LOOP
508,508,a69d23b974b968b3addfdd93e9adbb7523737744,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
509,509,b24aad036a8031c18e57a4d793aa56de9e19d774,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
510,510,1f361bd42ee3be9e065f447e0ae7ddde1f4d140f,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.85718386,-87.62033462,41.70658788,-87.62336651,IL,60628,,WASHINGTON HEIGHTS
511,511,a64ab4b6534f20d6c124f314a3e94c0f9f8764ab,2021-10-31T22:30:00.000,2021-10-31T23:30:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
512,512,b99d307874fac5b005c18441cc0e0be736c5992a,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.92268628,-87.64948873,41.89960211,-87.63330804,60614,60610,LOGAN SQUARE,WEST TOWN
513,513,af4b43f6bcd63008ed798a9d098f3e80031f616a,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.97907082,-87.90303966,41.88099447,-87.63274649,60666,60603,OHARE,LOOP
514,514,370ca3d51f3109471be16408eb4eda273d4b2965,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.89960211,-87.63330804,41.87886558,-87.62519214,60610,60604,WEST TOWN,LOOP
515,515,5da45d15064010aa180dc651e891f9cf7167635f,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.87400538,-87.66351755,41.9442266,-87.65599818,60607,60657,LOOP,LAKEVIEW
516,516,1ab7ede8efd19001dcf7f35b3ce3c806b3ebd7f5,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.9442266,-87.65599818,41.9442266,-87.65599818,60657,60657,LAKEVIEW,LAKEVIEW
517,517,503e27526e34fcad08b07dd87a67ad0d5c876868,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.79259236,-87.76961545,,,60638,IL,MIDWAY,
518,518,066ab0fa4a2e448679de9fb7ad55043f278a6e71,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,,,,,60666,IL,OHARE,
519,519,9f20acb0fa239ba2aa46f5b2134cde4be065c50d,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,,,,,60666,IL,OHARE,
520,520,9f393c4c704570e37e698b3d2942caf9ea31a404,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.79259236,-87.76961545,41.92276062,-87.69915534,60638,60647,MIDWAY,LOGAN SQUARE
521,521,5b98b91a3a160c486125f880aadc1ae4bbbfdddf,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,41.92268628,-87.64948873,60018,60614,OHARE,LOGAN SQUARE
522,522,71afffacf1830dfda6efbdb706bd9eef2610c9e8,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,41.90120699,-87.67635599,60018,60622,OHARE,WEST TOWN
523,523,1c7343d73dc1903febfc332324d87ef78ba30457,2021-10-31T22:30:00.000,2021-10-31T23:15:00.000,41.98026432,-87.91362459999999,41.98026432,-87.91362459999999,60018,60018,OHARE,OHARE
524,524,2c9ae95c591adcfab43374a38d14f2176908b3b7,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
525,525,f159f7a8ef4d360741b659643d0f16cb17eb1e77,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
526,526,50177e03db5acae363359da18e8dd1b83ff84671,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.97907082,-87.90303966,41.97907082,-87.90303966,60666,60666,OHARE,OHARE
527,527,b34c388c3326711cada2f778ca9ecc6df4f5c5fc,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.79259236,-87.76961545,41.92276062,-87.69915534,60638,60647,MIDWAY,LOGAN SQUARE
528,528,57e0421d519df9668068910b5cfee91309aa973b,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.95358213,-87.72345239,60018,60618,OHARE,AVONDALE
529,529,ecb1d3221792dd0f6196ac8a53fcf7fba6bf66e3,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.79259236,-87.76961545,41.89960211,-87.63330804,60638,60610,MIDWAY,WEST TOWN
530,530,61d47c892d467a017393fb73fa54d3c61872f0d1,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.89250778,-87.62621491,41.88498719,-87.62099291,60611,60601,,LOOP
531,531,38cefd6ca4dbd3e9ef909703edb1ca48bf63ead9,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.84207612,-87.63397342,41.68972991,-87.66905440000001,60616,60643,ARMOUR SQUARE,WASHINGTON HEIGHTS
532,532,17587f1357e2a6fd26448656b66e79f50bd19d02,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
533,533,80fba8930b4e58131ab09c686e70b77ba4072fab,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
534,534,db21fa53324576d10816b3d7970de14e05914869,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.79259236,-87.76961545,41.80891628,-87.59618334,60638,60637,MIDWAY,WOODLAWN
535,535,92e3be3c17977512f583cbc6531c479b388b34c5,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.87886558,-87.62519214,41.96581197,-87.65587879,60604,60640,LOOP,EDGEWATER
536,536,dad7abde622588adc12c31bc64d3e4ca495c1596,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,41.90026569,-87.63210922,60666,60610,OHARE,WEST TOWN
537,537,edf79a291fcea18b16e96cf11a11cc51897d09d0,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,41.89204214,-87.63186395,60666,60654,OHARE,LOOP
538,538,1d3a5fdcf971b1e9b6b841704b9a117c88aa94ff,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.79259236,-87.76961545,,,60638,IL,MIDWAY,
539,539,a3e2c837dfabca3505fd7049852c9a963972f377,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
540,540,c748fca471b95dd93b6c58af5090e83fe7b5a03e,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.87925508,-87.642649,,,60661,IL,WEST TOWN,
541,541,c14e09e4fbaa3f863bf2f5805eaaf5a888e10d3b,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.94779159,-87.68383494,41.9442266,-87.65599818,60625,60657,ALBANY PARK,LAKEVIEW
542,542,d99d305db0bc47cd25ad2369adb1c8c26413d804,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.92276062,-87.69915534,41.95358213,-87.72345239,60647,60618,LOGAN SQUARE,AVONDALE
543,543,ebf9f60f47adbcbd18088cf3c3ae3badb4eff7e9,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
544,544,ab71cf859020201d48897893d82e3a364a0586f2,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.97907082,-87.90303966,41.88498719,-87.62099291,60666,60601,OHARE,LOOP
545,545,a7027d9c3189fee51486165c8e4a91fe617ada5a,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
546,546,e4db10bbf12388d87afe168096eac169e8b7bc94,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,,,,,60666,IL,OHARE,
547,547,f779e04423a32dcf49a0de6cec41aababc6cf1bf,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.79259236,-87.76961545,41.85718386,-87.62033462,60638,IL,MIDWAY,
